street_name,house_number,residential_location,location_factor
Am Alten Flugfeld,10,mittlere Lage,1.0
Am Alten Flugfeld,11,mittlere Lage,1.0
Am Alten Flugfeld,12,mittlere Lage,1.0
Am Alten Flugfeld,13,mittlere Lage,1.0
Am Alten Flugfeld,14,mittlere Lage,1.0
Am Alten Flugfeld,15,mittlere Lage,1.0
Am Alten Flugfeld,16,mittlere Lage,1.0
Am Alten Flugfeld,17,mittlere Lage,1.0
Am Alten Flugfeld,18,mittlere Lage,1.0
Am Alten Flugfeld,19,mittlere Lage,1.0
Am Alten Flugfeld,20,mittlere Lage,1.0
Am Alten Flugfeld,21,mittlere Lage,1.0
Am Alten Flugfeld,22,mittlere Lage,1.0
Am Alten Flugfeld,23,mittlere Lage,1.0
Am Alten Flugfeld,24,mittlere Lage,1.0
Am Alten Flugfeld,25,mittlere Lage,1.0
Am Alten Flugfeld,26,mittlere Lage,1.0
Am Alten Flugfeld,27,mittlere Lage,1.0
Am Alten Flugfeld,28,mittlere Lage,1.0
Am Alten Flugfeld,29,mittlere Lage,1.0
Am Alten Flugfeld,30,mittlere Lage,1.0
Am Alten Flugfeld,31,mittlere Lage,1.0
Am Alten Flugfeld,32,mittlere Lage,1.0
Am Alten Flugfeld,33,mittlere Lage,1.0
Am Alten Flugfeld,34,mittlere Lage,1.0
Am Alten Flugfeld,35,mittlere Lage,1.0
Am Alten Flugfeld,36,mittlere Lage,1.0
Am Alten Flugfeld,37,mittlere Lage,1.0
Am Alten Flugfeld,38,mittlere Lage,1.0
Am Alten Flugfeld,39,mittlere Lage,1.0
Am Alten Flugfeld,40,mittlere Lage,1.0
Am Alten Flugfeld,41,mittlere Lage,1.0
Am Alten Flugfeld,42,mittlere Lage,1.0
Am Alten Flugfeld,43,mittlere Lage,1.0
Am Alten Flugfeld,44,mittlere Lage,1.0
Am Alten Flugfeld,45,einfache Lage,0.976
Am Alten Flugfeld,46,mittlere Lage,1.0
Am Alten Flugfeld,47,einfache Lage,0.976
Am Alten Flugfeld,48,mittlere Lage,1.0
Am Alten Flugfeld,50,mittlere Lage,1.0
Am Alten Flugfeld,52,mittlere Lage,1.0
Am Alten Flugfeld,54,mittlere Lage,1.0
Am Alten Flugfeld,56,mittlere Lage,1.0
Am Alten Flugfeld,58,mittlere Lage,1.0
Am Alten Flugfeld,60,mittlere Lage,1.0
Am Alten Flugfeld,62,mittlere Lage,1.0
Am Alten Flugfeld,64,mittlere Lage,1.0
Am Alten Flugfeld,66,mittlere Lage,1.0
Am Alten Flugfeld,68,mittlere Lage,1.0
Am Alten Flugfeld,70,mittlere Lage,1.0
Am Alten Flugfeld,72,mittlere Lage,1.0
Am Alten Flugfeld,74,mittlere Lage,1.0
Am Alten Flugfeld,76,mittlere Lage,1.0
Am Alten Flugfeld,76A,mittlere Lage,1.0
Am Alten Flugfeld,78,einfache Lage,0.976
Am Alten Flugfeld,80,einfache Lage,0.976
Am Alten Flugfeld,82,einfache Lage,0.976
Am Alten Flugfeld,84,einfache Lage,0.976
Am Alten Flugfeld,86,einfache Lage,0.976
Am Alten Flugfeld,88,einfache Lage,0.976
Am Alten Flugfeld,90,einfache Lage,0.976
Am Alten Flugfeld,92,einfache Lage,0.976
Am Alten Flugfeld,94,einfache Lage,0.976
Am Sonnenwinkel,1,einfache Lage,0.976
Am Sonnenwinkel,3,einfache Lage,0.976
Am Sonnenwinkel,4,einfache Lage,0.976
Am Sonnenwinkel,5,einfache Lage,0.976
Am Sonnenwinkel,6,einfache Lage,0.976
Am Sonnenwinkel,7,einfache Lage,0.976
An der Schule,1,mittlere Lage,1.0
An der Schule,2,mittlere Lage,1.0
An der Schule,4,mittlere Lage,1.0
An der Schule,6,mittlere Lage,1.0
An der Schule,8,mittlere Lage,1.0
An der Schule,10,mittlere Lage,1.0
An der Schule,12,mittlere Lage,1.0
An der Schule,14,mittlere Lage,1.0
An der Schule,16,mittlere Lage,1.0
An der Schule,18,mittlere Lage,1.0
An der Schule,20,mittlere Lage,1.0
An der Schule,22,mittlere Lage,1.0
An der Schule,24,mittlere Lage,1.0
An der Schule,26,mittlere Lage,1.0
An der Schule,28,mittlere Lage,1.0
An der Schule,30,mittlere Lage,1.0
An der Schule,32,mittlere Lage,1.0
An der Schule,34,mittlere Lage,1.0
An der Windmühle,2,einfache Lage,0.976
An der Windmühle,4,einfache Lage,0.976
An der Windmühle,5,mittlere Lage,1.0
An der Windmühle,6,einfache Lage,0.976
An der Windmühle,7,mittlere Lage,1.0
An der Windmühle,8,einfache Lage,0.976
An der Windmühle,9,mittlere Lage,1.0
An der Windmühle,10,einfache Lage,0.976
An der Windmühle,11,mittlere Lage,1.0
An der Windmühle,12,einfache Lage,0.976
An der Windmühle,13,mittlere Lage,1.0
An der Windmühle,14,einfache Lage,0.976
An der Windmühle,15,mittlere Lage,1.0
An der Windmühle,15A,mittlere Lage,1.0
An der Windmühle,16,einfache Lage,0.976
An der Windmühle,17,mittlere Lage,1.0
An der Windmühle,18,einfache Lage,0.976
An der Windmühle,19,mittlere Lage,1.0
An der Windmühle,20,einfache Lage,0.976
An der Windmühle,22,einfache Lage,0.976
An der Windmühle,23,mittlere Lage,1.0
An der Windmühle,24,einfache Lage,0.976
An der Windmühle,25,mittlere Lage,1.0
An der Windmühle,26,einfache Lage,0.976
An der Windmühle,27,mittlere Lage,1.0
An der Windmühle,28,einfache Lage,0.976
An der Windmühle,29,mittlere Lage,1.0
An der Windmühle,30,einfache Lage,0.976
An der Windmühle,31,mittlere Lage,1.0
An der Windmühle,32,einfache Lage,0.976
An der Windmühle,33,mittlere Lage,1.0
An der Windmühle,34,einfache Lage,0.976
An der Windmühle,35,mittlere Lage,1.0
An der Windmühle,36,einfache Lage,0.976
An der Windmühle,37,mittlere Lage,1.0
An der Windmühle,37A,mittlere Lage,1.0
An der Windmühle,38,einfache Lage,0.976
An der Windmühle,39,mittlere Lage,1.0
An der Windmühle,39A,mittlere Lage,1.0
An der Windmühle,40,einfache Lage,0.976
An der Windmühle,42,einfache Lage,0.976
An der Windmühle,44,einfache Lage,0.976
An der Windmühle,46,einfache Lage,0.976
An der Windmühle,48,einfache Lage,0.976
An der Windmühle,50,einfache Lage,0.976
An der Windmühle,52,einfache Lage,0.976
An der Windmühle,53,mittlere Lage,1.0
An der Windmühle,54,einfache Lage,0.976
An der Windmühle,55,mittlere Lage,1.0
An der Windmühle,56,einfache Lage,0.976
An der Windmühle,57,mittlere Lage,1.0
An der Windmühle,58,einfache Lage,0.976
An der Windmühle,59,mittlere Lage,1.0
An der Windmühle,60,einfache Lage,0.976
An der Windmühle,61,mittlere Lage,1.0
An der Windmühle,62,einfache Lage,0.976
An der Windmühle,63,mittlere Lage,1.0
An der Windmühle,64,einfache Lage,0.976
An der Windmühle,65,mittlere Lage,1.0
An der Windmühle,66,einfache Lage,0.976
An der Windmühle,67,mittlere Lage,1.0
An der Windmühle,68,einfache Lage,0.976
An der Windmühle,69,mittlere Lage,1.0
An der Windmühle,70,einfache Lage,0.976
An der Windmühle,71,mittlere Lage,1.0
An der Windmühle,72,einfache Lage,0.976
An der Windmühle,73,mittlere Lage,1.0
An der Windmühle,74,einfache Lage,0.976
An der Windmühle,75,mittlere Lage,1.0
An der Windmühle,76,einfache Lage,0.976
An der Windmühle,77,einfache Lage,0.976
An der Windmühle,79,einfache Lage,0.976
An der Windmühle,81,einfache Lage,0.976
An der Windmühle,83,einfache Lage,0.976
An der Windmühle,85,einfache Lage,0.976
An der Windmühle,87,einfache Lage,0.976
An der Windmühle,89,einfache Lage,0.976
An der Windmühle,91,einfache Lage,0.976
Äußere Friedrich-Naumann-Straße,1,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,1A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,3A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,4,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,5,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,6,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,7,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,8,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,9,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,10,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,11,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,12,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,12A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,13,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,14,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,15,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,16,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,18,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,19,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,19A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,20,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,20A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,21,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,22,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,23,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,24,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,24A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,24B,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,25A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,26,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,27,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,28,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,28A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,29,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,30,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,31,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,31A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,32,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,33,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,33A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,34,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,35,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,35A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,35B,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,36,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,37,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,38,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,39,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,40,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,40A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,42,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,42A,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,44,mittlere Lage,1.0
Äußere Friedrich-Naumann-Straße,46,mittlere Lage,1.0
Äußere Raustraße,1,mittlere Lage,1.0
Äußere Raustraße,2,mittlere Lage,1.0
Äußere Raustraße,3,mittlere Lage,1.0
Äußere Raustraße,4,mittlere Lage,1.0
Äußere Raustraße,5,mittlere Lage,1.0
Äußere Raustraße,7,mittlere Lage,1.0
Äußere Raustraße,8,mittlere Lage,1.0
Äußere Raustraße,9,mittlere Lage,1.0
Äußere Raustraße,11,mittlere Lage,1.0
Äußere Raustraße,12,mittlere Lage,1.0
Äußere Raustraße,12A,mittlere Lage,1.0
Äußere Raustraße,13,mittlere Lage,1.0
Äußere Raustraße,13A,mittlere Lage,1.0
Äußere Raustraße,14,mittlere Lage,1.0
Äußere Raustraße,14A,mittlere Lage,1.0
Äußere Raustraße,15,mittlere Lage,1.0
Äußere Raustraße,16,mittlere Lage,1.0
Äußere Raustraße,17,mittlere Lage,1.0
Äußere Raustraße,17A,mittlere Lage,1.0
Äußere Raustraße,18,mittlere Lage,1.0
Äußere Raustraße,19,mittlere Lage,1.0
Äußere Raustraße,20,mittlere Lage,1.0
Äußere Raustraße,20A,mittlere Lage,1.0
Äußere Raustraße,21,mittlere Lage,1.0
Äußere Raustraße,22A,mittlere Lage,1.0
Äußere Raustraße,23,mittlere Lage,1.0
Äußere Raustraße,24,mittlere Lage,1.0
Äußere Raustraße,26,mittlere Lage,1.0
Äußere Raustraße,27,mittlere Lage,1.0
Äußere Raustraße,28,mittlere Lage,1.0
Äußere Raustraße,29,mittlere Lage,1.0
Äußere Raustraße,30,mittlere Lage,1.0
Äußere Raustraße,32,mittlere Lage,1.0
Äußere Raustraße,32A,mittlere Lage,1.0
Äußere Raustraße,33,mittlere Lage,1.0
Äußere Raustraße,34,mittlere Lage,1.0
Äußere Raustraße,35,mittlere Lage,1.0
Äußere Raustraße,36,mittlere Lage,1.0
Äußere Raustraße,37,mittlere Lage,1.0
Äußere Raustraße,39,mittlere Lage,1.0
Äußerer Zeisigweg,1,mittlere Lage,1.0
Äußerer Zeisigweg,1A,mittlere Lage,1.0
Äußerer Zeisigweg,2,mittlere Lage,1.0
Äußerer Zeisigweg,2A,mittlere Lage,1.0
Äußerer Zeisigweg,3,mittlere Lage,1.0
Äußerer Zeisigweg,4,mittlere Lage,1.0
Äußerer Zeisigweg,5,mittlere Lage,1.0
Äußerer Zeisigweg,5A,mittlere Lage,1.0
Äußerer Zeisigweg,6,mittlere Lage,1.0
Äußerer Zeisigweg,7,mittlere Lage,1.0
Äußerer Zeisigweg,8,mittlere Lage,1.0
Äußerer Zeisigweg,9,mittlere Lage,1.0
Äußerer Zeisigweg,10,mittlere Lage,1.0
Äußerer Zeisigweg,12A,mittlere Lage,1.0
Äußerer Zeisigweg,14,mittlere Lage,1.0
Äußerer Zeisigweg,14A,mittlere Lage,1.0
Äußerer Zeisigweg,16,mittlere Lage,1.0
Äußerer Zeisigweg,17,mittlere Lage,1.0
Äußerer Zeisigweg,17A,mittlere Lage,1.0
Äußerer Zeisigweg,18,mittlere Lage,1.0
Äußerer Zeisigweg,18A,mittlere Lage,1.0
Äußerer Zeisigweg,19,mittlere Lage,1.0
Äußerer Zeisigweg,20,mittlere Lage,1.0
Äußerer Zeisigweg,20A,mittlere Lage,1.0
Äußerer Zeisigweg,21,mittlere Lage,1.0
Äußerer Zeisigweg,21A,mittlere Lage,1.0
Äußerer Zeisigweg,22,mittlere Lage,1.0
Äußerer Zeisigweg,23,mittlere Lage,1.0
Äußerer Zeisigweg,23A,mittlere Lage,1.0
Äußerer Zeisigweg,24,mittlere Lage,1.0
Äußerer Zeisigweg,24A,mittlere Lage,1.0
Äußerer Zeisigweg,25,mittlere Lage,1.0
Äußerer Zeisigweg,26,mittlere Lage,1.0
Äußerer Zeisigweg,27,mittlere Lage,1.0
Äußerer Zeisigweg,27A,mittlere Lage,1.0
Äußerer Zeisigweg,28,mittlere Lage,1.0
Äußerer Zeisigweg,28A,mittlere Lage,1.0
Äußerer Zeisigweg,29,mittlere Lage,1.0
Äußerer Zeisigweg,30,mittlere Lage,1.0
Äußerer Zeisigweg,31,mittlere Lage,1.0
Äußerer Zeisigweg,32,mittlere Lage,1.0
Äußerer Zeisigweg,33,mittlere Lage,1.0
Äußerer Zeisigweg,33A,mittlere Lage,1.0
Äußerer Zeisigweg,34,mittlere Lage,1.0
Äußerer Zeisigweg,35,mittlere Lage,1.0
Äußerer Zeisigweg,36,mittlere Lage,1.0
Äußerer Zeisigweg,37,mittlere Lage,1.0
Äußerer Zeisigweg,38,mittlere Lage,1.0
Äußerer Zeisigweg,40,mittlere Lage,1.0
Äußerer Zeisigweg,41,mittlere Lage,1.0
Äußerer Zeisigweg,42,mittlere Lage,1.0
Äußerer Zeisigweg,43,mittlere Lage,1.0
Denkmalsallee,2,einfache Lage,0.976
Denkmalsallee,2A,einfache Lage,0.976
Denkmalsallee,3,einfache Lage,0.976
Denkmalsallee,5,einfache Lage,0.976
Denkmalsallee,7,einfache Lage,0.976
Erich-Thiele-Straße,1,mittlere Lage,1.0
Erich-Thiele-Straße,2,mittlere Lage,1.0
Erich-Thiele-Straße,3,mittlere Lage,1.0
Erich-Thiele-Straße,4,mittlere Lage,1.0
Erich-Thiele-Straße,5,mittlere Lage,1.0
Erich-Thiele-Straße,5A,mittlere Lage,1.0
Erich-Thiele-Straße,5B,mittlere Lage,1.0
Erich-Thiele-Straße,5C,mittlere Lage,1.0
Erich-Thiele-Straße,6,mittlere Lage,1.0
Erich-Thiele-Straße,7,mittlere Lage,1.0
Erich-Thiele-Straße,8,mittlere Lage,1.0
Erich-Thiele-Straße,9,mittlere Lage,1.0
Erich-Thiele-Straße,10,mittlere Lage,1.0
Erich-Thiele-Straße,11,mittlere Lage,1.0
Erich-Thiele-Straße,12,mittlere Lage,1.0
Erich-Thiele-Straße,14,mittlere Lage,1.0
Erich-Thiele-Straße,15,mittlere Lage,1.0
Erich-Thiele-Straße,16,mittlere Lage,1.0
Erich-Thiele-Straße,17,mittlere Lage,1.0
Erich-Thiele-Straße,18,mittlere Lage,1.0
Erich-Thiele-Straße,19,mittlere Lage,1.0
Erich-Thiele-Straße,19A,mittlere Lage,1.0
Erich-Thiele-Straße,20,mittlere Lage,1.0
Erich-Thiele-Straße,22,mittlere Lage,1.0
Erich-Thiele-Straße,23,einfache Lage,0.976
Erich-Thiele-Straße,24,mittlere Lage,1.0
Erich-Thiele-Straße,25,einfache Lage,0.976
Erich-Thiele-Straße,26A,mittlere Lage,1.0
Erich-Thiele-Straße,27,einfache Lage,0.976
Erich-Thiele-Straße,28,mittlere Lage,1.0
Erich-Thiele-Straße,28A,mittlere Lage,1.0
Erich-Thiele-Straße,28B,mittlere Lage,1.0
Erich-Thiele-Straße,30,mittlere Lage,1.0
Erich-Thiele-Straße,32,mittlere Lage,1.0
Erich-Thiele-Straße,35,einfache Lage,0.976
Erich-Thiele-Straße,36,einfache Lage,0.976
Erich-Thiele-Straße,37,einfache Lage,0.976
Erich-Thiele-Straße,38,einfache Lage,0.976
Erich-Thiele-Straße,39,einfache Lage,0.976
Erich-Thiele-Straße,39A,einfache Lage,0.976
Erich-Thiele-Straße,40,einfache Lage,0.976
Erich-Thiele-Straße,41,einfache Lage,0.976
Erich-Thiele-Straße,42,einfache Lage,0.976
Erich-Thiele-Straße,43,einfache Lage,0.976
Erich-Thiele-Straße,44,einfache Lage,0.976
Erich-Thiele-Straße,44B,einfache Lage,0.976
Erich-Thiele-Straße,51,einfache Lage,0.976
Erich-Thiele-Straße,52,einfache Lage,0.976
Ferdinand-Gruner-Straße,6,einfache Lage,0.976
Dennewitzer Straße,1,einfache Lage,0.976
Dennewitzer Straße,2,mittlere Lage,1.0
Dennewitzer Straße,3,einfache Lage,0.976
Dennewitzer Straße,5,einfache Lage,0.976
Dennewitzer Straße,8,einfache Lage,0.976
Dennewitzer Straße,9,einfache Lage,0.976
Dennewitzer Straße,10,einfache Lage,0.976
Dennewitzer Straße,11,einfache Lage,0.976
Dennewitzer Straße,12,einfache Lage,0.976
Dennewitzer Straße,13,einfache Lage,0.976
Dennewitzer Straße,14,einfache Lage,0.976
Dennewitzer Straße,15,einfache Lage,0.976
Dennewitzer Straße,16,einfache Lage,0.976
Dennewitzer Straße,17,einfache Lage,0.976
Dennewitzer Straße,18,einfache Lage,0.976
Dennewitzer Straße,19,einfache Lage,0.976
Dennewitzer Straße,20,einfache Lage,0.976
Dennewitzer Straße,21,einfache Lage,0.976
Dennewitzer Straße,22,einfache Lage,0.976
Dennewitzer Straße,23,einfache Lage,0.976
Dennewitzer Straße,24,einfache Lage,0.976
Dennewitzer Straße,25,einfache Lage,0.976
Dennewitzer Straße,26,einfache Lage,0.976
Dennewitzer Straße,27,einfache Lage,0.976
Dennewitzer Straße,28,einfache Lage,0.976
Dennewitzer Straße,29,einfache Lage,0.976
Dennewitzer Straße,30,einfache Lage,0.976
Dennewitzer Straße,32,einfache Lage,0.976
Dennewitzer Straße,34,einfache Lage,0.976
Dennewitzer Straße,36,einfache Lage,0.976
Dennewitzer Straße,38,einfache Lage,0.976
Dennewitzer Straße,39,einfache Lage,0.976
Dennewitzer Straße,41,einfache Lage,0.976
Dennewitzer Straße,43,einfache Lage,0.976
Dennewitzer Straße,45,einfache Lage,0.976
Dennewitzer Straße,47,einfache Lage,0.976
Dennewitzer Straße,49,einfache Lage,0.976
Dennewitzer Straße,51,einfache Lage,0.976
Dennewitzer Straße,53,einfache Lage,0.976
Gartenwinkel,1,mittlere Lage,1.0
Gartenwinkel,1A,mittlere Lage,1.0
Gartenwinkel,1B,mittlere Lage,1.0
Gartenwinkel,2,mittlere Lage,1.0
Gartenwinkel,3,mittlere Lage,1.0
Gartenwinkel,4,mittlere Lage,1.0
Gartenwinkel,5,mittlere Lage,1.0
Gartenwinkel,5A,mittlere Lage,1.0
Gartenwinkel,5B,mittlere Lage,1.0
Gartenwinkel,6,mittlere Lage,1.0
Gartenwinkel,7,mittlere Lage,1.0
Gartenwinkel,7A,mittlere Lage,1.0
Gartenwinkel,8,mittlere Lage,1.0
Gartenwinkel,9,mittlere Lage,1.0
Gartenwinkel,9A,mittlere Lage,1.0
Gartenwinkel,10,mittlere Lage,1.0
Gartenwinkel,10A,mittlere Lage,1.0
Gartenwinkel,11,mittlere Lage,1.0
Gartenwinkel,12,mittlere Lage,1.0
Gartenwinkel,12A,mittlere Lage,1.0
Gartenwinkel,14,mittlere Lage,1.0
Gartenwinkel,14A,mittlere Lage,1.0
Gartenwinkel,14B,mittlere Lage,1.0
Gartenwinkel,15,mittlere Lage,1.0
Gartenwinkel,16,mittlere Lage,1.0
Gartenwinkel,17,mittlere Lage,1.0
Gartenwinkel,18,mittlere Lage,1.0
Gartenwinkel,19,mittlere Lage,1.0
Gartenwinkel,20,mittlere Lage,1.0
Gartenwinkel,22,mittlere Lage,1.0
Gartenwinkel,23,mittlere Lage,1.0
Gartenwinkel,24,mittlere Lage,1.0
Gartenwinkel,25,mittlere Lage,1.0
Gartenwinkel,26,mittlere Lage,1.0
Gartenwinkel,27,mittlere Lage,1.0
Gartenwinkel,28,mittlere Lage,1.0
Gartenwinkel,30,mittlere Lage,1.0
Gartenwinkel,31,mittlere Lage,1.0
Gartenwinkel,32,mittlere Lage,1.0
Gartenwinkel,33,mittlere Lage,1.0
Gartenwinkel,34,mittlere Lage,1.0
Gartenwinkel,35,mittlere Lage,1.0
Gartenwinkel,36,mittlere Lage,1.0
Gartenwinkel,38,mittlere Lage,1.0
Gartenwinkel,39,mittlere Lage,1.0
Gartenwinkel,40,mittlere Lage,1.0
Gartenwinkel,41,mittlere Lage,1.0
Gartenwinkel,42,mittlere Lage,1.0
Gartenwinkel,43,mittlere Lage,1.0
Gartenwinkel,44,mittlere Lage,1.0
Gartenwinkel,45,mittlere Lage,1.0
Gartenwinkel,47,mittlere Lage,1.0
Gartenwinkel,48,mittlere Lage,1.0
Gartenwinkel,50,mittlere Lage,1.0
Gartenwinkel,51,mittlere Lage,1.0
Gartenwinkel,52,mittlere Lage,1.0
Gartenwinkel,53,einfache Lage,0.976
Gartenwinkel,54,mittlere Lage,1.0
Gartenwinkel,55,einfache Lage,0.976
Gartenwinkel,56,mittlere Lage,1.0
Gartenwinkel,57,einfache Lage,0.976
Gartenwinkel,59,einfache Lage,0.976
Gärtnereiweg,2,mittlere Lage,1.0
Gärtnereiweg,2A,mittlere Lage,1.0
Gärtnereiweg,4,mittlere Lage,1.0
Gärtnereiweg,6,mittlere Lage,1.0
Gärtnereiweg,8,mittlere Lage,1.0
Gustav-Adolf-Allee,8,einfache Lage,0.976
Gustav-Adolf-Allee,9,einfache Lage,0.976
Gustav-Adolf-Allee,11,einfache Lage,0.976
Gustav-Adolf-Allee,15,einfache Lage,0.976
Gustav-Adolf-Allee,35,einfache Lage,0.976
Gustav-Adolf-Allee,55,einfache Lage,0.976
Gustav-Adolf-Allee,57,einfache Lage,0.976
Kutscherweg,1,einfache Lage,0.976
Kutscherweg,2,einfache Lage,0.976
Kutscherweg,2A,einfache Lage,0.976
Kutscherweg,2B,einfache Lage,0.976
Kutscherweg,2C,einfache Lage,0.976
Kutscherweg,2D,einfache Lage,0.976
Kutscherweg,2E,einfache Lage,0.976
Kutscherweg,2F,einfache Lage,0.976
Kutscherweg,3,einfache Lage,0.976
Kutscherweg,3B,einfache Lage,0.976
Kutscherweg,3C,einfache Lage,0.976
Kutscherweg,5,einfache Lage,0.976
Kutscherweg,6,einfache Lage,0.976
Kutscherweg,7,einfache Lage,0.976
Kutscherweg,8,einfache Lage,0.976
Kutscherweg,9,einfache Lage,0.976
Kutscherweg,10,einfache Lage,0.976
Kutscherweg,12,einfache Lage,0.976
Kutscherweg,14,einfache Lage,0.976
Kutscherweg,16,einfache Lage,0.976
Kutscherweg,17,einfache Lage,0.976
Kutscherweg,18,einfache Lage,0.976
Kutscherweg,19,einfache Lage,0.976
Kutscherweg,21,einfache Lage,0.976
Kutscherweg,22,einfache Lage,0.976
Kutscherweg,28,einfache Lage,0.976
Kutscherweg,32,einfache Lage,0.976
Kutscherweg,34,einfache Lage,0.976
Kutscherweg,36,einfache Lage,0.976
Kutscherweg,36A,einfache Lage,0.976
Kutscherweg,36C,einfache Lage,0.976
Kutscherweg,36D,einfache Lage,0.976
Kutscherweg,38,einfache Lage,0.976
Kutscherweg,40,einfache Lage,0.976
Kutscherweg,42,einfache Lage,0.976
Kutscherweg,44,einfache Lage,0.976
Kutscherweg,46,einfache Lage,0.976
Kutscherweg,48,einfache Lage,0.976
Kutscherweg,50,einfache Lage,0.976
Kutscherweg,50A,einfache Lage,0.976
Kutscherweg,50B,einfache Lage,0.976
Kutscherweg,50C,einfache Lage,0.976
Kutscherweg,52,einfache Lage,0.976
Kutscherweg,54,einfache Lage,0.976
Happweg,5,einfache Lage,0.976
Happweg,6,einfache Lage,0.976
Happweg,7,einfache Lage,0.976
Happweg,8,einfache Lage,0.976
Happweg,9,einfache Lage,0.976
Happweg,10,einfache Lage,0.976
Happweg,11,einfache Lage,0.976
Happweg,12,einfache Lage,0.976
Happweg,13,einfache Lage,0.976
Happweg,14,einfache Lage,0.976
Happweg,15,einfache Lage,0.976
Happweg,16,einfache Lage,0.976
Happweg,17,einfache Lage,0.976
Happweg,18,einfache Lage,0.976
Happweg,19,einfache Lage,0.976
Lindenthaler Hauptstraße,1,einfache Lage,0.976
Lindenthaler Hauptstraße,1A,einfache Lage,0.976
Lindenthaler Hauptstraße,2,einfache Lage,0.976
Lindenthaler Hauptstraße,3,einfache Lage,0.976
Lindenthaler Hauptstraße,3A,einfache Lage,0.976
Lindenthaler Hauptstraße,4,einfache Lage,0.976
Lindenthaler Hauptstraße,5,einfache Lage,0.976
Lindenthaler Hauptstraße,6,einfache Lage,0.976
Lindenthaler Hauptstraße,7,einfache Lage,0.976
Lindenthaler Hauptstraße,8,einfache Lage,0.976
Lindenthaler Hauptstraße,9,einfache Lage,0.976
Lindenthaler Hauptstraße,9A,einfache Lage,0.976
Lindenthaler Hauptstraße,10,einfache Lage,0.976
Lindenthaler Hauptstraße,12,einfache Lage,0.976
Lindenthaler Hauptstraße,12A,einfache Lage,0.976
Lindenthaler Hauptstraße,12B,einfache Lage,0.976
Lindenthaler Hauptstraße,13,einfache Lage,0.976
Lindenthaler Hauptstraße,14,einfache Lage,0.976
Lindenthaler Hauptstraße,15,einfache Lage,0.976
Lindenthaler Hauptstraße,16,einfache Lage,0.976
Lindenthaler Hauptstraße,17,einfache Lage,0.976
Lindenthaler Hauptstraße,18,einfache Lage,0.976
Lindenthaler Hauptstraße,19,einfache Lage,0.976
